dataset,backend,snapshot,architecture_id,entanglement,reps,twoq_count,logical_depth,probability_mae,probability_mae_seed_sd,probability_rmse,delta_logloss,delta_brier,delta_auc,delta_bacc,rotations,N2Q,Depth,E2Q,OLD,CARE,oneq,readout,relax,dephase
breast_cancer,ibm_fez,4,A058,left_ladder,3,6,16,0.02239005676435658,0.004439838626345147,0.025912765546326082,0.016262545013401464,0.0040294000518504985,0.0,0.004065040650406471,rx+ry+rz,6.0,16.0,0.037553436738844835,0.16225572927538698,0.15291631704460465,0.03813248791290241,0.013271268755777393,0.018678824461564658,0.04528029917551535
breast_cancer,ibm_fez,4,A059,left_ladder,4,8,21,0.039987607398807225,0.002785963653441655,0.042755194077712305,0.04064254339077602,0.009397627471656808,0.0007069635913749724,0.0,rx+ry+rz,8.0,21.0,0.050071248985126444,0.20789870959767381,0.19572823286636165,0.04902748445944597,0.013271268755777393,0.024340953462624368,0.05901727720338749
breast_cancer,ibm_fez,4,A063,right_ladder,4,8,21,0.02241386228318101,0.004534109285902366,0.024334013965599057,0.02044469872274011,0.00441690514614602,0.0,0.0,rx+ry+rz,8.0,21.0,0.019423622427515313,0.1536514571160142,0.14304165428875662,0.04902748445944597,0.013271268755777393,0.021219605654515118,0.04009967299150283
breast_cancer,ibm_fez,7,A000,full_chain,1,3,4,0.016014714115150843,9.680462676908886e-05,0.017047456164504097,0.011893356704535266,0.0011753953127392885,0.0,0.0,ry,3.0,4.0,0.010424082802984125,0.046949288447743986,0.04381762857882457,0.008922607674903,0.014013751155930846,0.006263319737838831,0.004193867207167764
breast_cancer,ibm_fez,7,A003,full_chain,4,12,13,0.026820657478056665,0.0018680857674684942,0.02872399748554243,0.026768077057049266,0.005426347222115768,0.0,0.0,ry,12.0,13.0,0.041696331211936506,0.1217801881285672,0.11168807349778953,0.0223065191872575,0.014013751155930846,0.02018422926155536,0.013487242681109311
breast_cancer,ibm_fez,7,A013,right_ladder,2,4,7,0.01397876473343893,0.0007340805737618756,0.014860591188501353,0.011915187599803737,0.0017596658629029094,0.0,0.0,ry,4.0,7.0,0.008054935797451136,0.05180842929157379,0.04807067283768225,0.013383911512354503,0.014013751155930846,0.00747551290778307,0.0051425614641627026
breast_cancer,ibm_fez,7,A015,right_ladder,4,8,13,0.01594485473991152,0.002680577422689656,0.01725701952212554,0.013108049893790774,0.0021542481377995054,0.0,0.0,ry,8.0,13.0,0.01610987159490227,0.08161120336234468,0.07494719873619493,0.0223065191872575,0.014013751155930846,0.013328009252299485,0.009189047545804824
breast_cancer,ibm_fez,7,A018,full_chain,3,9,13,0.0204495055947294,0.0008567670756396037,0.022140861024839337,0.020474967726253606,0.0049606512168161865,0.0,0.0,rx+rz,9.0,13.0,0.03127224840895238,0.09683655490162613,0.08906459185813455,0.017845215349806,0.014013751155930846,0.015543926086983184,0.010389450856462128
breast_cancer,ibm_fez,7,A020,outer_pairs,1,2,4,0.012751140525272415,0.00011170504075134893,0.014083747234615454,0.012656152132936768,0.0030033878913299783,0.0,0.0,rx+rz,2.0,4.0,0.008105396978790017,0.043104639919977476,0.04033198662439694,0.008922607674903,0.014013751155930846,0.00554530659116108,0.003744924223611992
breast_cancer,ibm_fez,7,A022,outer_pairs,3,6,10,0.019197705105705728,0.0009536008186498839,0.02093980344131863,0.02002537400916299,0.005367694213035193,0.0,0.0,rx+rz,6.0,10.0,0.024316190936370052,0.0853026093183266,0.07860766599485164,0.017845215349806,0.014013751155930846,0.013389886646949931,0.009042621905794811
breast_cancer,ibm_fez,7,A025,left_ladder,2,4,9,0.01655303539562726,0.0001789207133005235,0.018082256892744702,0.01681984743879032,0.004081872220508612,0.0,0.004065040650406471,rx+rz,4.0,9.0,0.017430601456905333,0.06576325278919135,0.06089665979529963,0.013383911512354503,0.014013751155930846,0.00973318598778341,0.006335209682325538
breast_cancer,ibm_fez,7,A037,outer_pairs,2,4,7,0.017670012926994726,0.003097891148426642,0.019230611024875086,0.01615068890703401,0.0031782653800519387,0.0,-0.007246376811594198,ry+rz,4.0,7.0,0.016210793957580034,0.06420362461915202,0.05946982630962428,0.013383911512354503,0.014013751155930846,0.009467596619055503,0.006393773064703401
breast_cancer,ibm_fez,7,A040,left_ladder,1,2,5,0.013769275127662078,0.0013011468620370452,0.014908327890468802,0.013070987132612824,0.0026889194435854072,0.0,0.0,ry+rz,2.0,5.0,0.008715300728452667,0.04388445400499713,0.04104540336723461,0.008922607674903,0.014013751155930846,0.005678101275525034,0.0037156425324230595
breast_cancer,ibm_fez,7,A042,left_ladder,3,6,13,0.02421466254465558,0.0007726947960747392,0.025909891773120416,0.019545610070903403,0.002740990242171152,0.0,0.0,ry+rz,6.0,13.0,0.026145902185358002,0.08764205157338555,0.08074791622336466,0.017845215349806,0.014013751155930846,0.013788270700041788,0.008954776832228015
breast_cancer,ibm_fez,7,A045,right_ladder,2,4,9,0.014755541871832941,0.0003584015421177492,0.015815479179102736,0.009135383244871287,0.000583917143142626,0.0,0.0,ry+rz,4.0,9.0,0.008054935797451136,0.05180842929157379,0.04807067283768225,0.013383911512354503,0.014013751155930846,0.00747551290778307,0.0051425614641627026
breast_cancer,ibm_fez,7,A047,right_ladder,4,8,17,0.014182655797601751,0.0024768587212137235,0.015639686321153454,0.01271119012712768,0.0028615732478795195,0.0,0.0,ry+rz,8.0,17.0,0.01610987159490227,0.08161120336234468,0.07494719873619493,0.0223065191872575,0.014013751155930846,0.013328009252299485,0.009189047545804824
breast_cancer,ibm_fez,7,A058,left_ladder,3,6,16,0.019255243311033565,0.003914792799984876,0.021984230606469188,0.01573134900977119,0.004328648745002962,0.0,0.008130081300812978,rx+ry+rz,6.0,16.0,0.026145902185358002,0.11161776376800175,0.10228910357308088,0.031229126862160502,0.014013751155930846,0.01865732038984176,0.012243002979789764
breast_cancer,ibm_fez,7,A059,left_ladder,4,8,21,0.031689299400362914,0.0015997368010220747,0.03391166047766229,0.03211016974954902,0.007175326170356461,0.0003534817956874677,0.0,rx+ry+rz,8.0,21.0,0.03486120291381067,0.14148846661706804,0.12932075578438465,0.040151734537063506,0.014013751155930846,0.0243354216653668,0.015958645512212825
breast_cancer,ibm_fez,7,A063,right_ladder,4,8,21,0.019983380071260156,0.003451967300030623,0.021697049954651947,0.018433739350424156,0.0040002830481369505,0.0,0.0,rx+ry+rz,8.0,21.0,0.01610987159490227,0.11357881962183294,0.10366878186914989,0.040151734537063506,0.014013751155930846,0.019820075505366117,0.013573349075887156
breast_cancer,ibm_kingston,0,A000,full_chain,1,3,4,0.010191654868838449,5.878956185609608e-05,0.010801483312782348,0.007643751966499468,0.0007481714340004247,0.0,0.0,ry,3.0,4.0,0.0057621587316368916,0.03510238373173163,0.032277953347787554,0.005581899753922511,0.01178795575204224,0.005648860767888137,0.003497078342297775
breast_cancer,ibm_kingston,0,A003,full_chain,4,12,13,0.012986123256060881,0.0009281981281804755,0.013894925107955015,0.012927196844478414,0.0024598316760215586,0.0,0.0,ry,12.0,13.0,0.023048634926547566,0.08661807206370575,0.07774821729328668,0.01395474938480628,0.01178795575204224,0.01773970954083813,0.011217167689052475
breast_cancer,ibm_kingston,0,A013,right_ladder,2,4,7,0.00941870133667211,0.0004992695478391036,0.01000439860942268,0.008066808409219473,0.0011677227582220877,0.0,0.0,ry,4.0,7.0,0.00800149614661967,0.04618284025315693,0.04202492298021433,0.008372849630883767,0.01178795575204224,0.008315834545885194,0.005546786904783462
breast_cancer,ibm_kingston,0,A015,right_ladder,4,8,13,0.009774424497387734,0.0015935239178771067,0.010576327321316947,0.00797285581956847,0.0012504801872258952,0.0,0.0,ry,8.0,13.0,0.01600299229323934,0.07443519288524028,0.06692864726114081,0.01395474938480628,0.01178795575204224,0.015013091248198914,0.010169858582854047
breast_cancer,ibm_kingston,0,A018,full_chain,3,9,13,0.010540215382175026,0.0004341259662853442,0.011479285927468214,0.010416944651563767,0.002387314188472082,0.0,0.0,rx+rz,9.0,13.0,0.017286476194910673,0.06944617595304771,0.06259146264478697,0.011163799507845022,0.01178795575204224,0.013709426616521468,0.008643804573467575
breast_cancer,ibm_kingston,0,A020,outer_pairs,1,2,4,0.00815083290734027,7.246565781512543e-05,0.009059685617119943,0.007947557313378761,0.0018095527816854723,0.0,0.0,rx+rz,2.0,4.0,0.0041717951105434735,0.031805870467222865,0.029327423144254045,0.005581899753922511,0.01178795575204224,0.004956894645937637,0.0028288778818081825
breast_cancer,ibm_kingston,0,A022,outer_pairs,3,6,10,0.009892998222340238,0.0004899660567103517,0.010876108480162844,0.010153765189810907,0.0025883175663505334,0.0,0.0,rx+rz,6.0,10.0,0.01251538533163042,0.05955663615952142,0.05373987203418643,0.011163799507845022,0.01178795575204224,0.011633528250669965,0.006639203191998795
breast_cancer,ibm_kingston,0,A025,left_ladder,2,4,9,0.00933012549874708,9.642923581387293e-05,0.010258895073104476,0.009330415255708824,0.0021562526657395117,0.0,0.0,rx+rz,4.0,9.0,0.006703548558840948,0.04290001747738653,0.039098530016919014,0.008372849630883767,0.01178795575204224,0.0076029749209350315,0.004631201154217028
breast_cancer,ibm_kingston,0,A037,outer_pairs,2,4,7,0.009958773334880653,0.0016941576754656304,0.010858306666837314,0.00900306088831069,0.0016894581436322266,0.0,0.0,ry+rz,4.0,7.0,0.008343590221086947,0.04568125331337215,0.04153364758922025,0.008372849630883767,0.01178795575204224,0.008295211448303802,0.0047340405369034905
breast_cancer,ibm_kingston,0,A040,left_ladder,1,2,5,0.008776507613798902,0.000806509387205927,0.009544797288940504,0.00826634487725919,0.0016371190179583588,0.0,0.0,ry+rz,2.0,5.0,0.003351774279420474,0.030415252549230054,0.028109864358103427,0.005581899753922511,0.01178795575204224,0.004610776382253251,0.0027774581904649515
breast_cancer,ibm_kingston,0,A042,left_ladder,3,6,13,0.012485410342267854,0.00038930576534380905,0.013302068601139526,0.01008008047192499,0.0013168369348786485,0.0,0.0,ry+rz,6.0,13.0,0.01005532283826142,0.055384782405542995,0.050087195675734594,0.011163799507845022,0.01178795575204224,0.01059517345961681,0.0064849441179691035
breast_cancer,ibm_kingston,0,A045,right_ladder,2,4,9,0.009934439336251152,0.00023790176979530055,0.010600923127683529,0.006220970592118291,0.00040787565815398236,0.0,0.0,ry+rz,4.0,9.0,0.00800149614661967,0.04618284025315693,0.04202492298021433,0.008372849630883767,0.01178795575204224,0.008315834545885194,0.005546786904783462
breast_cancer,ibm_kingston,0,A047,right_ladder,4,8,17,0.008735142165437146,0.001460047646847595,0.009679087158957366,0.007622458990556617,0.001632304004759134,0.0,0.0,ry+rz,8.0,17.0,0.01600299229323934,0.07443519288524028,0.06692864726114081,0.01395474938480628,0.01178795575204224,0.015013091248198914,0.010169858582854047
breast_cancer,ibm_kingston,0,A058,left_ladder,3,6,16,0.00948756755933788,0.0017905461983777496,0.010948891285653321,0.007043171839751987,0.0017647465037510385,0.0,0.004065040650406471,rx+ry+rz,6.0,16.0,0.01005532283826142,0.07381237801263701,0.0660869245174714,0.01953664913872879,0.01178795575204224,0.01545090699033123,0.009256089798107731
breast_cancer,ibm_kingston,0,A059,left_ladder,4,8,21,0.01456364902787502,0.0007201166835888983,0.015567901320160935,0.014633654673500807,0.003036511878537679,0.0003534817956874677,0.0,rx+ry+rz,8.0,21.0,0.013407097117681894,0.09243967480982483,0.0824088331235326,0.025118548892651298,0.01178795575204224,0.020061683372584484,0.012033547988572684
breast_cancer,ibm_kingston,0,A063,right_ladder,4,8,21,0.010735886102772034,0.001820101769278973,0.011681884446704212,0.009769110083411655,0.0019984856696796303,0.0,0.0,rx+ry+rz,8.0,21.0,0.01600299229323934,0.09900532036136564,0.08826161905012322,0.025118548892651298,0.01178795575204224,0.02148740262248481,0.013864719489705551
breast_cancer,ibm_kingston,2,A000,full_chain,1,3,4,0.0053690963226335695,3.067874420272669e-05,0.005692992652968023,0.003989087535761733,0.0003615271181350854,0.0,0.0,ry,3.0,4.0,0.004169659793354989,0.02226203734974371,0.02048039932465268,0.004417554966388909,0.005999405812157707,0.0035632760501820688,0.002330502702569005
breast_cancer,ibm_kingston,2,A003,full_chain,4,12,13,0.007285941675741314,0.0005372019503045076,0.007797244475937125,0.007206493807009902,0.0013276329167352986,0.0,0.0,ry,12.0,13.0,0.016678639173419954,0.05801762433219797,0.05243325731964151,0.011043887415972273,0.005999405812157707,0.011168734025112929,0.007542590892978644
breast_cancer,ibm_kingston,2,A013,right_ladder,2,4,7,0.004797149759734414,0.00025405099455726794,0.005096016126887445,0.004079675591358485,0.0005669821091635283,0.0,0.0,ry,4.0,7.0,0.005655239562527027,0.030000457588792308,0.027371019969086554,0.006626332449583364,0.005999405812157707,0.005258875239411513,0.0038311669054069434
breast_cancer,ibm_kingston,2,A015,right_ladder,4,8,13,0.00497029201548822,0.0008124482408001691,0.0053775819936237685,0.004023255646443606,0.0006095808411212128,0.0,0.0,ry,8.0,13.0,0.011310479125054054,0.04965740682199232,0.0449125932785167,0.011043887415972273,0.005999405812157707,0.009489627086951242,0.007069193838381427
breast_cancer,ibm_kingston,2,A018,full_chain,3,9,13,0.00581327369796245,0.00024481060380005746,0.00632583863542953,0.005716508001880116,0.001287226014887922,0.0,0.0,rx+rz,9.0,13.0,0.012508979380064967,0.04609909533804655,0.04178230465464523,0.008835109932777818,0.005999405812157707,0.008633581366802642,0.005805228162842098
breast_cancer,ibm_kingston,2,A020,outer_pairs,1,2,4,0.004295050723679692,3.8132501048549934e-05,0.00476977668607332,0.004172975430029664,0.0009375453348683763,0.0,0.0,rx+rz,2.0,4.0,0.002911683406701519,0.019868077182233542,0.018293763238429874,0.004417554966388909,0.005999405812157707,0.003148627887607335,0.0018164911655744061
breast_cancer,ibm_kingston,2,A022,outer_pairs,3,6,10,0.005452916374097988,0.0002716267568759616,0.005988306789658356,0.005573693845678518,0.0014021066846492541,0.0,0.0,rx+rz,6.0,10.0,0.008735050220104556,0.038917214835516044,0.035222396395976824,0.008835109932777818,0.005999405812157707,0.00738963687907844,0.004263193551858301
breast_cancer,ibm_kingston,2,A025,left_ladder,2,4,9,0.005041827798251102,5.373128914885136e-05,0.005538606002509769,0.005022910404273921,0.0011438542152252724,0.0,0.0,rx+rz,4.0,9.0,0.005200032797489892,0.027999742532584637,0.025623132547661808,0.006626332449583364,0.005999405812157707,0.004753219969845659,0.0030441415185851846
breast_cancer,ibm_kingston,2,A037,outer_pairs,2,4,7,0.005381665758862606,0.0009177953849317098,0.005866640209381958,0.004835283052814887,0.0008849918156440817,0.0,0.0,ry+rz,4.0,7.0,0.005823366813403038,0.02939264600887479,0.026758079817203347,0.006626332449583364,0.005999405812157707,0.005269132383342888,0.003039842358716354
breast_cancer,ibm_kingston,2,A040,left_ladder,1,2,5,0.004625429082683353,0.0004256827597240045,0.005027258159437479,0.004336749341404045,0.0008419556390422781,0.0,0.0,ry+rz,2.0,5.0,0.002600016398744946,0.019171625444088465,0.017726289603659105,0.004417554966388909,0.005999405812157707,0.0028906716808587206,0.0018186407455088216
breast_cancer,ibm_kingston,2,A042,left_ladder,3,6,13,0.006890013473469083,0.0002083173397076155,0.007344566397420555,0.005498239183535138,0.00067497970256096,0.0,0.0,ry+rz,6.0,13.0,0.007800049196234838,0.0368278596210808,0.0335199754916645,0.008835109932777818,0.005999405812157707,0.006615768258832596,0.004269642291661546
breast_cancer,ibm_kingston,2,A045,right_ladder,2,4,9,0.005054558072451264,0.00011699195914189959,0.005396718576478909,0.0031136598306521677,0.00017559524707339938,0.0,0.0,ry+rz,4.0,9.0,0.005655239562527027,0.030000457588792308,0.027371019969086554,0.006626332449583364,0.005999405812157707,0.005258875239411513,0.0038311669054069434
breast_cancer,ibm_kingston,2,A047,right_ladder,4,8,17,0.00444246054220698,0.0007475825804238827,0.004916107821051126,0.003863371871516826,0.0008181634526091783,0.0,0.0,ry+rz,8.0,17.0,0.011310479125054054,0.04965740682199232,0.0449125932785167,0.011043887415972273,0.005999405812157707,0.009489627086951242,0.007069193838381427
breast_cancer,ibm_kingston,2,A058,left_ladder,3,6,16,0.005167743441164298,0.0009923810149240866,0.0059538672060229225,0.0038089535665475718,0.0009495671159754268,0.0,0.0,rx+ry+rz,6.0,16.0,0.007800049196234838,0.04986016725138457,0.0450100980341606,0.015461442382361183,0.005999405812157707,0.009700138434447945,0.006049062208958925
breast_cancer,ibm_kingston,2,A059,left_ladder,4,8,21,0.008103856076165787,0.0004023810151275917,0.008663213902024864,0.008084074821493445,0.0016262897815152954,0.0003534817956874677,0.0,rx+ry+rz,8.0,21.0,0.010400065594979784,0.06303238688331533,0.05673698182566199,0.019878997348750094,0.005999405812157707,0.012590810115306664,0.007867702954467747
breast_cancer,ibm_kingston,2,A063,right_ladder,4,8,21,0.005451867871103386,0.0009203236588098367,0.005927765233646593,0.004934776222203267,0.0009885524923887677,0.0,0.0,rx+ry+rz,8.0,21.0,0.011310479125054054,0.06703381699573069,0.060232756668511495,0.019878997348750094,0.005999405812157707,0.013602120654438374,0.009441753728111265
breast_cancer,ibm_kingston,4,A000,full_chain,1,3,4,0.005478314726932392,3.111645745467771e-05,0.005813463257295248,0.004056494289930028,0.0003628158200790997,0.0,0.0,ry,3.0,4.0,0.0032586540699140604,0.02929854126129721,0.026813874349779724,0.005042465633752678,0.0061222182163648805,0.0049693338230349755,0.007421202606713129
breast_cancer,ibm_kingston,4,A003,full_chain,4,12,13,0.007200979997491035,0.0005267502948678922,0.007712943372982638,0.007120537374518408,0.001312536982974714,0.0,0.0,ry,12.0,13.0,0.01303461627965624,0.07953706000229599,0.07166344812979449,0.012606164084381696,0.0061222182163648805,0.01574722374500301,0.024153225804388657
breast_cancer,ibm_kingston,4,A013,right_ladder,2,4,7,0.005159730765232682,0.00027291775665058725,0.005481590248114874,0.004383744553369799,0.0006096390561421047,0.0,0.0,ry,4.0,7.0,0.004931682507135297,0.041870091117772,0.03835378305530543,0.007563698450629017,0.0061222182163648805,0.007032616124933139,0.012703567756243095
breast_cancer,ibm_kingston,4,A015,right_ladder,4,8,13,0.005485734470212135,0.0008999585827143867,0.005935140467392277,0.004443315500437454,0.000676082846301528,0.0,0.0,ry,8.0,13.0,0.009863365014270592,0.07118781388791304,0.06484354968750271,0.012606164084381696,0.0061222182163648805,0.012688528400820645,0.023563273971664897
breast_cancer,ibm_kingston,4,A018,full_chain,3,9,13,0.005788093386609745,0.00025306505803722863,0.006283547149194872,0.00569186521740452,0.0012886311685628242,0.0,0.0,rx+rz,9.0,13.0,0.009775962209742181,0.06279088708862973,0.056713590203122895,0.010084931267505357,0.0061222182163648805,0.012154593771013664,0.018575884738496813
breast_cancer,ibm_kingston,4,A020,outer_pairs,1,2,4,0.004379378123405061,3.879996779115575e-05,0.004857409754247165,0.00426594622496627,0.0009632415368611702,0.0,0.0,rx+rz,2.0,4.0,0.002276234136043834,0.025411977261479958,0.023303899492628833,0.005042465633752678,0.0061222182163648805,0.0042161555377022465,0.005646825968765194
breast_cancer,ibm_kingston,4,A022,outer_pairs,3,6,10,0.005424147325902004,0.00027358468864056607,0.005938439019666088,0.005557905721454537,0.0014083576297582122,0.0,0.0,rx+rz,6.0,10.0,0.0068287024081315015,0.05113119508917796,0.046183665631670215,0.010084931267505357,0.0061222182163648805,0.009895058915015478,0.013252754824653008
breast_cancer,ibm_kingston,4,A025,left_ladder,2,4,9,0.005070309827168645,5.7150932360627756e-05,0.005558884220508222,0.00506579961530923,0.0011614933872291188,0.0,0.0,rx+rz,4.0,9.0,0.0035504655004332765,0.037360419666989095,0.03377751177204233,0.007563698450629017,0.0061222182163648805,0.007165815789893534,0.009375313814721616
breast_cancer,ibm_kingston,4,A037,outer_pairs,2,4,7,0.005418072947517193,0.0009347223857091796,0.0059069550328143304,0.004878460777813102,0.0008950563141694919,0.0,0.0,ry+rz,4.0,7.0,0.004552468272087668,0.03827158617532897,0.034743782562149536,0.007563698450629017,0.0061222182163648805,0.007055607226358864,0.009449790396709104
breast_cancer,ibm_kingston,4,A040,left_ladder,1,2,5,0.004718775279496746,0.0004368929611390399,0.005124109072698031,0.004427070071352235,0.0008622170042663588,0.0,0.0,ry+rz,2.0,5.0,0.0017752327502166382,0.02495639400731002,0.02282076409757523,0.005042465633752678,0.0061222182163648805,0.004271259819469582,0.00560958767777145
breast_cancer,ibm_kingston,4,A042,left_ladder,3,6,13,0.0068643987336341064,0.0001998470860436448,0.0073301741077136445,0.005420372224653312,0.0006496938813033379,0.0,0.0,ry+rz,6.0,13.0,0.005325698250649914,0.049764445326668155,0.04473425944650941,0.010084931267505357,0.0061222182163648805,0.010060371760317485,0.013141039951671775
breast_cancer,ibm_kingston,4,A045,right_ladder,2,4,9,0.005436664089745451,0.00012572708137390478,0.0058079459817517234,0.0033414540041201515,0.0001861650415833869,0.0,0.0,ry+rz,4.0,9.0,0.004931682507135297,0.041870091117772,0.03835378305530543,0.007563698450629017,0.0061222182163648805,0.007032616124933139,0.012703567756243095
breast_cancer,ibm_kingston,4,A047,right_ladder,4,8,17,0.004900599812411338,0.0008289793674293507,0.005419442608804686,0.004274927215984732,0.0009103396677453829,0.0,0.0,ry+rz,8.0,17.0,0.009863365014270592,0.07118781388791304,0.06484354968750271,0.012606164084381696,0.0061222182163648805,0.012688528400820645,0.023563273971664897
breast_cancer,ibm_kingston,4,A058,left_ladder,3,6,16,0.005302157578021199,0.0010477365901373223,0.006091405718598344,0.003976483283095115,0.0010086459949076355,0.0,0.004065040650406471,rx+ry+rz,6.0,16.0,0.005325698250649914,0.06905489572046637,0.061959654066739187,0.017648629718134374,0.0061222182163648805,0.014190483307454378,0.01867262457413564
breast_cancer,ibm_kingston,4,A059,left_ladder,4,8,21,0.008408102200551616,0.00043380719662766405,0.008995789677133423,0.00838002727455441,0.0016905956177193278,0.0003534817956874677,0.0,rx+ry+rz,8.0,21.0,0.007100931000866553,0.08788907151141152,0.07865819994794954,0.022691095351887052,0.0061222182163648805,0.01846174312692396,0.02428221225190709
breast_cancer,ibm_kingston,4,A063,right_ladder,4,8,21,0.006256919079533549,0.0010587512524155552,0.006801913988397895,0.005669994326952273,0.0011417889070898062,0.0,0.0,rx+ry+rz,8.0,21.0,0.009863365014270592,0.09690841441297735,0.08781074251447575,0.022691095351887052,0.0061222182163648805,0.018195343797003175,0.03093872013495005
breast_cancer,ibm_kingston,7,A000,full_chain,1,3,4,0.009941670158093815,5.836076046171385e-05,0.010517529994057306,0.0075196146200121605,0.0007582206668092275,0.0,0.0,ry,3.0,4.0,0.0049272296326031695,0.03394627164937872,0.03181916096628852,0.007091368501732831,0.01203502184347814,0.004254221366180388,0.003511319622293992
breast_cancer,ibm_kingston,7,A003,full_chain,4,12,13,0.011788523911678223,0.0008726748236101826,0.012619579480038499,0.011798361295634182,0.002242086225847942,0.0,0.0,ry,12.0,13.0,0.019708918530412678,0.08126003167143175,0.07446283615866472,0.017728421254332077,0.01203502184347814,0.013594391025534041,0.011396083504907787
breast_cancer,ibm_kingston,7,A013,right_ladder,2,4,7,0.009422651651314161,0.000501781091278537,0.010009073591048545,0.008115916508143564,0.0011856890359202288,0.0,0.0,ry,4.0,7.0,0.0075930205806086885,0.045619037100858226,0.04240788775340444,0.010637052752599246,0.01203502184347814,0.006422298694907584,0.005720493881810782
breast_cancer,ibm_kingston,7,A015,right_ladder,4,8,13,0.009696181174677658,0.0015476183749976425,0.010499273566000257,0.00790887613432086,0.0012359480630411794,0.0,0.0,ry,8.0,13.0,0.015186041161217377,0.07306305589302209,0.0672111729379791,0.017728421254332077,0.01203502184347814,0.011703765910085996,0.010557922768865502
breast_cancer,ibm_kingston,7,A018,full_chain,3,9,13,0.009737261292369119,0.0003886103359154752,0.01065006083251531,0.009577818516852262,0.002160140943646726,0.0,0.0,rx+rz,9.0,13.0,0.014781688897809508,0.0654887783307474,0.06024827776120599,0.014182737003465663,0.01203502184347814,0.010481001139082824,0.008767828877369854
breast_cancer,ibm_kingston,7,A020,outer_pairs,1,2,4,0.007963034209835554,7.118171495724383e-05,0.008884965171226708,0.00771336495207429,0.0017339012442402167,0.0,0.0,rx+rz,2.0,4.0,0.003415824599605422,0.030487296101262707,0.028740397897927414,0.007091368501732831,0.01203502184347814,0.0034937964066705848,0.002704386546440436
breast_cancer,ibm_kingston,7,A022,outer_pairs,3,6,10,0.009134473232475222,0.0004585533500087597,0.010105507454700523,0.00930633480054871,0.002330972919154989,0.0,0.0,rx+rz,6.0,10.0,0.010247473798816267,0.05511185168639938,0.05101198855612267,0.014182737003465663,0.01203502184347814,0.008199726260553415,0.006347029649809186
breast_cancer,ibm_kingston,7,A025,left_ladder,2,4,9,0.008839485526795273,8.360161107491955e-05,0.009768027273810022,0.008787208828695695,0.0020000838273607027,0.0,0.0,rx+rz,4.0,9.0,0.005284248750593147,0.04147145022456368,0.03852712176659811,0.010637052752599246,0.01203502184347814,0.005888656915931142,0.0046821415039964365
breast_cancer,ibm_kingston,7,A037,outer_pairs,2,4,7,0.009454190202248058,0.0015784516449885281,0.010325350560484302,0.00852438395282464,0.0015870725816221297,0.0,0.0,ry+rz,4.0,7.0,0.006831649199210844,0.042799573893831044,0.03987619322702504,0.010637052752599246,0.01203502184347814,0.005846761333612001,0.004525708098124813
breast_cancer,ibm_kingston,7,A040,left_ladder,1,2,5,0.008565087167270087,0.0007718784236937677,0.009339164860040454,0.008052630437465144,0.0015822428682216588,0.0,0.0,ry+rz,2.0,5.0,0.0026421243752965734,0.02982323426662903,0.028065862167713947,0.007091368501732831,0.01203502184347814,0.0035147441978301552,0.002782603249376248
breast_cancer,ibm_kingston,7,A042,left_ladder,3,6,13,0.011522521528569673,0.0003562824566046648,0.012251575420340236,0.009407215866843621,0.0012516303465568053,0.0,0.0,ry+rz,6.0,13.0,0.00792637312588972,0.05311966618249833,0.04898838136548227,0.014182737003465663,0.01203502184347814,0.008262569634032126,0.0065816797586166235
breast_cancer,ibm_kingston,7,A045,right_ladder,2,4,9,0.009945648512852167,0.0002446630001323097,0.010591819833222382,0.00630418403334367,0.000443445051070195,0.0,0.0,ry+rz,4.0,9.0,0.0075930205806086885,0.045619037100858226,0.04240788775340444,0.010637052752599246,0.01203502184347814,0.006422298694907584,0.005720493881810782
breast_cancer,ibm_kingston,7,A047,right_ladder,4,8,17,0.008687455138269573,0.001403020377857107,0.009666397033367163,0.007471333989993241,0.001564736959633319,0.0,0.0,ry+rz,8.0,17.0,0.015186041161217377,0.07306305589302209,0.0672111729379791,0.017728421254332077,0.01203502184347814,0.011703765910085996,0.010557922768865502
breast_cancer,ibm_kingston,7,A058,left_ladder,3,6,16,0.008844636549249404,0.0015177049974848254,0.010322994794210054,0.0060466611620425366,0.0013876670298620293,0.0,0.0,rx+ry+rz,6.0,16.0,0.00792637312588972,0.07153965557814704,0.06569712354153721,0.024819789756064907,0.01203502184347814,0.011685064073219635,0.009230874742884804
breast_cancer,ibm_kingston,7,A059,left_ladder,4,8,21,0.013251222042101355,0.0006727597050998269,0.014161786899599571,0.01337225876923485,0.002762294004166115,0.0003534817956874677,0.0,rx+ry+rz,8.0,21.0,0.010568497501186292,0.08932786800129791,0.08172796386577302,0.031911158257797737,0.01203502184347814,0.015199808271049794,0.012013477992261054
breast_cancer,ibm_kingston,7,A063,right_ladder,4,8,21,0.01047989109797306,0.001751023648025145,0.01144533585365555,0.009492993879834747,0.00190802330326952,0.0,0.0,rx+ry+rz,8.0,21.0,0.015186041161217377,0.09762304175388702,0.08948949583938567,0.031911158257797737,0.01203502184347814,0.016267091829002676,0.014090182747889743
breast_cancer,ibm_marrakesh,0,A000,full_chain,1,3,4,0.004468501198840055,3.570076041962571e-05,0.004753719518402147,0.003214209116412218,0.0002563824841181848,0.0,0.0,ry,3.0,4.0,0.005607275424824075,0.026533303625334202,0.024630862322824243,0.005215291016078174,0.003546319827933037,0.003804882605019929,0.006457093448969024
